Wall time,Step,Value
1559001052.272328,18276,1.0
1559001053.902057,18318,1.0
1559001053.995422,18321,1.0
1559001055.60728,18362,1.0
1559001055.8508952,18370,1.0
1559001058.855571,18451,1.0
1559001058.886956,18452,1.0
1559001062.125338,18539,1.0
1559001062.369477,18547,1.0
1559001064.116849,18591,1.0
1559001064.147063,18592,1.0
1559001066.176929,18643,1.0
1559001066.716147,18652,1.0
1559001068.708381,18703,1.0
1559001069.0277388,18713,1.0
1559001069.389417,18720,1.0
1559001069.543265,18725,1.0
1559001070.279505,18749,1.0
1559001071.826114,18786,1.0
1559001072.642559,18803,1.0
1559001074.1151202,18845,1.0
1559001076.030303,18893,1.0
1559001076.093781,18895,1.0
1559001077.679307,18933,1.0
1559001078.715887,18958,1.0
1559001079.3158212,18977,1.0
1559001079.622483,18982,1.0
1559001079.777793,18987,1.0
1559001080.58722,19005,1.0
1559001080.741052,19010,1.0
1559001080.901022,19015,1.0
1559001081.3081899,19027,1.0
1559001082.100786,19048,1.0
1559001083.948995,19095,1.0
1559001084.8444438,19116,1.0
1559001086.3964958,19153,1.0
1559001086.8971488,19169,1.0
1559001088.3517408,19203,1.0
1559001088.696815,19214,1.0
1559001089.1067379,19227,1.0
1559001090.6466088,19264,1.0
1559001090.861401,19271,1.0
1559001090.981216,19275,1.0
1559001091.905484,19300,1.0
1559001092.982514,19326,1.0
1559001094.5747871,19366,1.0
1559001096.158922,19407,1.0
1559001096.2531872,19410,1.0
1559001096.407418,19415,1.0
1559001098.438427,19465,1.0
1559001099.094761,19485,1.0
1559001099.569555,19500,1.0
1559001100.037781,19503,1.0
1559001100.130808,19505,1.0
1559001100.75911,19525,1.0
1559001100.9510999,19531,1.0
1559001101.924553,19554,1.0
1559001102.920743,19579,1.0
1559001102.984051,19581,1.0
1559001103.392112,19594,1.0
1559001104.42159,19615,1.0
1559001105.017658,19634,1.0
1559001105.2018719,19640,1.0
1559001105.890458,19654,1.0
1559001106.360917,19665,1.0
1559001106.64031,19674,1.0
1559001106.76296,19678,1.0
1559001108.4974248,19720,1.0
1559001108.714956,19727,1.0
1559001108.8406432,19731,1.0
1559001108.9998238,19736,1.0
1559001109.0316732,19737,1.0
1559001110.657859,19777,1.0
1559001111.2488708,19796,1.0
1559001112.474198,19823,1.0
1559001113.210016,19846,1.0
1559001114.522627,19875,1.0
1559001116.052311,19916,1.0
1559001116.515852,19926,1.0
1559001116.8922648,19938,1.0
1559001117.6600242,19955,1.0
1559001118.154249,19971,1.0
1559001118.529719,19979,1.0
1559001118.8113012,19988,1.0
1559001119.024405,19995,1.0
1559001119.152952,19999,1.0
