Wall time,Step,Value
1558952422.5449102,15354,1.0
1558952426.164924,15401,1.0
1558952426.482235,15406,1.0
1558952427.630498,15422,1.0
1558952428.016713,15428,1.0
1558952428.66104,15438,1.0
1558952430.39495,15456,1.0
1558952431.607424,15473,1.0
1558952431.7328691,15475,1.0
1558952434.426482,15507,1.0
1558952435.907309,15527,1.0
1558952436.62254,15538,1.0
1558952440.402158,15585,1.0
1558952441.193828,15597,1.0
1558952442.442302,15608,1.0
1558952447.223221,15672,1.0
1558952449.859213,15703,1.0
1558952452.482785,15740,1.0
1558952454.822161,15764,1.0
1558952455.44139,15773,1.0
1558952455.89503,15779,1.0
1558952457.1051588,15794,1.0
1558952458.781468,15811,1.0
1558952459.708241,15825,1.0
1558952459.905329,15828,1.0
1558952461.2644548,15847,1.0
1558952463.0493429,15866,1.0
1558952471.6491818,15979,1.0
1558952472.168428,15987,1.0
1558952472.5516758,15993,1.0
1558952474.704629,16017,1.0
1558952474.777987,16018,1.0
1558952478.5409129,16056,1.0
1558952480.478852,16083,1.0
1558952481.260182,16095,1.0
1558952483.202143,16116,1.0
1558952487.7480168,16175,1.0
1558952488.722783,16188,1.0
1558952489.411923,16198,1.0
1558952490.203157,16202,1.0
1558952491.933321,16227,1.0
1558952493.685025,16249,1.0
1558952499.814542,16321,1.0
1558952501.4315798,16343,1.0
1558952501.7162979,16347,1.0
1558952501.8580852,16349,1.0
1558952501.9301498,16350,1.0
1558952503.289807,16360,1.0
1558952504.623755,16380,1.0
1558952506.967015,16406,1.0
1558952509.2273002,16440,1.0
1558952509.81073,16449,1.0
1558952514.7310138,16505,1.0
1558952519.008168,16559,1.0
1558952520.798826,16585,1.0
1558952521.131768,16590,1.0
1558952523.104044,16610,1.0
1558952527.201328,16661,1.0
1558952527.459904,16665,1.0
1558952529.640055,16697,1.0
1558952533.448884,16746,1.0
1558952535.25003,16766,1.0
1558952537.4890041,16798,1.0
1558952538.685056,16808,1.0
1558952538.746711,16809,1.0
1558952540.5295959,16834,1.0
1558952540.875205,16839,1.0
1558952541.139488,16843,1.0
1558952542.6321752,16857,1.0
1558952545.6635468,16899,1.0
1558952547.893326,16924,1.0
1558952553.574355,16999,1.0
1558952559.2417889,17066,1.0
1558952561.40431,17097,1.0
1558952564.2482402,17131,1.0
1558952564.3154078,17132,1.0
1558952566.179253,17154,1.0
1558952568.76794,17192,1.0
1558952569.1022642,17197,1.0
1558952569.962556,17202,1.0
1558952570.646988,17212,1.0
1558952572.488708,17239,1.0
1558952572.551787,17240,1.0
1558952573.009045,17247,1.0
1558952574.507215,17261,1.0
1558952575.2668328,17272,1.0
1558952576.546551,17290,1.0
1558952576.677087,17292,1.0
1558952578.7898471,17315,1.0
1558952578.853555,17316,1.0
1558952578.916884,17317,1.0
1558952579.107999,17320,1.0
1558952580.3455849,17339,1.0
1558952583.330914,17374,1.0
1558952584.421348,17391,1.0
1558952585.841642,17404,1.0
1558952585.9047198,17405,1.0
1558952586.544586,17415,1.0
1558952587.3764448,17426,1.0
1558952588.025713,17436,1.0
1558952588.537398,17444,1.0
1558952589.763171,17454,1.0
1558952593.522174,17503,1.0
1558952594.04579,17511,1.0
1558952594.3019898,17515,1.0
1558952596.2276769,17543,1.0
1558952597.728988,17557,1.0
1558952598.1146472,17563,1.0
1558952599.007587,17577,1.0
1558952599.1342201,17579,1.0
1558952599.703291,17586,1.0
1558952599.956034,17590,1.0
1558952600.14447,17593,1.0
1558952600.208853,17594,1.0
1558952600.46794,17598,1.0
1558952602.643998,17623,1.0
1558952603.298788,17633,1.0
1558952603.555454,17637,1.0
1558952605.1638248,17653,1.0
1558952606.190702,17667,1.0
1558952609.132289,17703,1.0
1558952609.197242,17704,1.0
1558952609.644642,17711,1.0
1558952610.4726589,17722,1.0
1558952612.995042,17752,1.0
1558952614.374006,17771,1.0
1558952614.4405382,17772,1.0
1558952614.763686,17777,1.0
1558952617.06925,17804,1.0
1558952618.2094872,17822,1.0
1558952619.606164,17842,1.0
1558952628.444426,17953,1.0
1558952629.122026,17962,1.0
1558952630.1465259,17978,1.0
1558952630.337718,17981,1.0
1558952631.043359,17990,1.0
1558952633.386552,18018,1.0
1558952636.1751418,18052,1.0
1558952636.241389,18053,1.0
1558952636.829416,18062,1.0
1558952637.0246909,18065,1.0
1558952640.370102,18104,1.0
1558952641.3586712,18119,1.0
1558952642.130736,18129,1.0
1558952643.13671,18144,1.0
1558952643.273669,18146,1.0
1558952644.6255229,18154,1.0
1558952645.925984,18170,1.0
1558952647.377507,18190,1.0
1558952649.773689,18214,1.0
1558952651.3920481,18236,1.0
1558952653.918298,18264,1.0
